died,speedCat,seatbelt,frontal,ageOFocc,occRole,yearVeh,vehicleAge,Airbag,Deploy
alive,10-24,belted,FrontalImpact,35,driver,1994,4,Airbag,AirbagDeployed
alive,10-24,none,FrontalImpact,26,pass,1992,6,NoAirbag,NoAirbagDeployed
alive,25-39,belted,NonFrontalImpact,19,driver,1994,8,Airbag,NoAirbagDeployed
alive,10-24,belted,FrontalImpact,73,driver,1989,9,NoAirbag,NoAirbagDeployed
alive,10-24,none,FrontalImpact,26,driver,1999,1,Airbag,AirbagDeployed
alive,10-24,belted,NonFrontalImpact,26,driver,1995,2,Airbag,NoAirbagDeployed
alive,25-39,belted,NonFrontalImpact,69,driver,1997,2,Airbag,NoAirbagDeployed
alive,25-39,none,NonFrontalImpact,43,driver,1986,14,NoAirbag,NoAirbagDeployed
alive,25-39,belted,NonFrontalImpact,54,driver,1997,3,Airbag,AirbagDeployed
alive,25-39,belted,NonFrontalImpact,45,pass,1994,3,Airbag,AirbagDeployed
alive,25-39,belted,FrontalImpact,51,driver,1994,8,Airbag,AirbagDeployed
alive,>=55,belted,FrontalImpact,21,driver,1994,8,Airbag,AirbagDeployed
alive,>=55,belted,FrontalImpact,25,driver,1993,5,Airbag,AirbagDeployed
alive,10-24,none,NonFrontalImpact,71,driver,1988,10,NoAirbag,NoAirbagDeployed
alive,10-24,belted,NonFrontalImpact,36,driver,1984,15,NoAirbag,NoAirbagDeployed
alive,40-54,none,FrontalImpact,22,pass,1986,13,NoAirbag,NoAirbagDeployed
alive,10-24,belted,FrontalImpact,37,pass,1993,5,Airbag,AirbagDeployed
alive,25-39,belted,FrontalImpact,55,driver,2000,2,Airbag,AirbagDeployed
dead,40-54,none,NonFrontalImpact,21,pass,1984,14,NoAirbag,NoAirbagDeployed
alive,25-39,belted,NonFrontalImpact,17,driver,1992,9,NoAirbag,NoAirbagDeployed
alive,10-24,belted,FrontalImpact,18,driver,1999,2,Airbag,NoAirbagDeployed
alive,25-39,belted,FrontalImpact,54,driver,1987,12,NoAirbag,NoAirbagDeployed
alive,10-24,none,NonFrontalImpact,32,driver,1998,2,Airbag,AirbagDeployed
alive,10-24,none,FrontalImpact,25,driver,1995,7,Airbag,AirbagDeployed
alive,25-39,belted,FrontalImpact,45,pass,1998,2,Airbag,AirbagDeployed
alive,10-24,belted,NonFrontalImpact,26,driver,1993,4,Airbag,NoAirbagDeployed
alive,10-24,belted,NonFrontalImpact,58,pass,1993,6,NoAirbag,NoAirbagDeployed
alive,25-39,belted,FrontalImpact,53,driver,1986,16,NoAirbag,NoAirbagDeployed
alive,10-24,belted,FrontalImpact,35,driver,1993,6,Airbag,AirbagDeployed
alive,25-39,belted,FrontalImpact,20,pass,1991,9,NoAirbag,NoAirbagDeployed
alive,25-39,belted,FrontalImpact,46,driver,2001,0,Airbag,AirbagDeployed
alive,10-24,none,FrontalImpact,47,driver,1995,2,Airbag,AirbagDeployed
alive,25-39,none,FrontalImpact,16,driver,1987,11,NoAirbag,NoAirbagDeployed
alive,10-24,belted,NonFrontalImpact,29,driver,1991,9,NoAirbag,NoAirbagDeployed
alive,25-39,belted,FrontalImpact,19,pass,1985,14,NoAirbag,NoAirbagDeployed
alive,1-9,belted,FrontalImpact,45,driver,1978,19,NoAirbag,NoAirbagDeployed
alive,10-24,none,FrontalImpact,32,driver,1991,11,Airbag,AirbagDeployed
alive,40-54,none,FrontalImpact,43,driver,1988,11,NoAirbag,NoAirbagDeployed
alive,25-39,none,FrontalImpact,18,driver,1989,13,NoAirbag,NoAirbagDeployed
alive,10-24,belted,FrontalImpact,26,pass,2000,0,Airbag,NoAirbagDeployed
alive,10-24,belted,NonFrontalImpact,56,driver,1994,7,Airbag,NoAirbagDeployed
alive,10-24,belted,FrontalImpact,30,pass,1994,4,Airbag,NoAirbagDeployed
alive,10-24,belted,FrontalImpact,21,pass,1994,7,NoAirbag,NoAirbagDeployed
alive,25-39,belted,NonFrontalImpact,42,driver,1993,8,Airbag,AirbagDeployed
alive,25-39,none,FrontalImpact,17,pass,1993,6,NoAirbag,NoAirbagDeployed
alive,10-24,belted,NonFrontalImpact,24,driver,1998,2,Airbag,NoAirbagDeployed
alive,40-54,none,NonFrontalImpact,87,driver,1987,14,NoAirbag,NoAirbagDeployed
alive,40-54,belted,FrontalImpact,50,pass,1995,4,Airbag,AirbagDeployed
alive,>=55,none,FrontalImpact,22,driver,1998,3,Airbag,AirbagDeployed
alive,25-39,belted,NonFrontalImpact,21,driver,1991,9,NoAirbag,NoAirbagDeployed
alive,25-39,belted,FrontalImpact,46,driver,1995,4,Airbag,AirbagDeployed
alive,40-54,belted,FrontalImpact,51,driver,1997,1,Airbag,AirbagDeployed
alive,25-39,belted,NonFrontalImpact,17,driver,2001,0,Airbag,NoAirbagDeployed
alive,>=55,none,FrontalImpact,34,driver,1987,11,NoAirbag,NoAirbagDeployed
alive,40-54,belted,FrontalImpact,29,driver,1989,10,NoAirbag,NoAirbagDeployed
alive,10-24,belted,NonFrontalImpact,30,driver,1994,5,NoAirbag,NoAirbagDeployed
alive,10-24,belted,FrontalImpact,37,driver,1999,2,Airbag,AirbagDeployed
alive,25-39,belted,NonFrontalImpact,26,driver,1993,6,NoAirbag,NoAirbagDeployed
alive,10-24,belted,FrontalImpact,26,driver,1991,7,NoAirbag,NoAirbagDeployed
dead,>=55,none,FrontalImpact,71,driver,1997,0,Airbag,AirbagDeployed
alive,25-39,belted,FrontalImpact,16,pass,1989,11,NoAirbag,NoAirbagDeployed
alive,40-54,belted,NonFrontalImpact,26,pass,1995,7,Airbag,AirbagDeployed
dead,25-39,belted,NonFrontalImpact,49,driver,1996,2,Airbag,AirbagDeployed
alive,10-24,belted,NonFrontalImpact,16,driver,1989,9,NoAirbag,NoAirbagDeployed
alive,40-54,belted,FrontalImpact,25,driver,1990,8,NoAirbag,NoAirbagDeployed
alive,10-24,belted,FrontalImpact,64,driver,1996,5,Airbag,NoAirbagDeployed
alive,10-24,belted,FrontalImpact,75,driver,1974,27,NoAirbag,NoAirbagDeployed
alive,10-24,none,FrontalImpact,23,driver,1991,11,NoAirbag,NoAirbagDeployed
alive,25-39,belted,FrontalImpact,30,driver,1994,6,Airbag,AirbagDeployed
alive,10-24,belted,NonFrontalImpact,17,pass,1988,9,NoAirbag,NoAirbagDeployed
alive,40-54,belted,NonFrontalImpact,20,driver,2000,2,Airbag,AirbagDeployed
alive,25-39,none,FrontalImpact,18,driver,1988,12,NoAirbag,NoAirbagDeployed
alive,25-39,none,FrontalImpact,47,driver,2000,1,Airbag,AirbagDeployed
alive,10-24,none,NonFrontalImpact,57,driver,1997,0,Airbag,NoAirbagDeployed
alive,10-24,belted,FrontalImpact,71,driver,1989,10,NoAirbag,NoAirbagDeployed
alive,25-39,belted,FrontalImpact,21,pass,1990,12,NoAirbag,NoAirbagDeployed
dead,40-54,belted,NonFrontalImpact,20,pass,1991,11,NoAirbag,NoAirbagDeployed
alive,10-24,belted,FrontalImpact,31,driver,1985,12,NoAirbag,NoAirbagDeployed
alive,10-24,belted,FrontalImpact,20,pass,1997,3,Airbag,NoAirbagDeployed
alive,10-24,belted,NonFrontalImpact,40,driver,1998,0,Airbag,AirbagDeployed
alive,10-24,belted,NonFrontalImpact,40,driver,1990,8,NoAirbag,NoAirbagDeployed
alive,10-24,belted,FrontalImpact,29,driver,1999,0,Airbag,AirbagDeployed
alive,10-24,belted,NonFrontalImpact,55,driver,1991,9,NoAirbag,NoAirbagDeployed
alive,10-24,belted,NonFrontalImpact,18,driver,1992,9,Airbag,AirbagDeployed
alive,>=55,belted,FrontalImpact,36,driver,1989,13,NoAirbag,NoAirbagDeployed
alive,40-54,belted,FrontalImpact,73,driver,1994,4,NoAirbag,NoAirbagDeployed
alive,10-24,belted,FrontalImpact,34,driver,1995,2,Airbag,AirbagDeployed
alive,10-24,belted,NonFrontalImpact,18,driver,1989,10,NoAirbag,NoAirbagDeployed
alive,25-39,belted,NonFrontalImpact,72,pass,1997,0,Airbag,NoAirbagDeployed
alive,10-24,belted,NonFrontalImpact,53,driver,1991,6,NoAirbag,NoAirbagDeployed
alive,10-24,belted,NonFrontalImpact,38,driver,1994,5,NoAirbag,NoAirbagDeployed
alive,10-24,belted,NonFrontalImpact,50,pass,1994,3,Airbag,NoAirbagDeployed
alive,25-39,belted,FrontalImpact,33,driver,1989,12,NoAirbag,NoAirbagDeployed
alive,10-24,belted,FrontalImpact,22,driver,1994,5,Airbag,NoAirbagDeployed
alive,10-24,belted,FrontalImpact,22,driver,1993,4,Airbag,NoAirbagDeployed
alive,25-39,belted,NonFrontalImpact,18,pass,1986,13,NoAirbag,NoAirbagDeployed
alive,25-39,belted,FrontalImpact,45,pass,2002,0,Airbag,AirbagDeployed
alive,10-24,belted,NonFrontalImpact,30,driver,1990,10,Airbag,NoAirbagDeployed
alive,10-24,none,NonFrontalImpact,45,driver,1986,16,NoAirbag,NoAirbagDeployed
alive,25-39,belted,FrontalImpact,17,driver,1983,19,NoAirbag,NoAirbagDeployed
alive,1-9,none,NonFrontalImpact,50,driver,1991,11,NoAirbag,NoAirbagDeployed
alive,25-39,belted,NonFrontalImpact,20,driver,1998,4,Airbag,AirbagDeployed
alive,25-39,belted,FrontalImpact,74,pass,1995,5,Airbag,AirbagDeployed
alive,10-24,belted,NonFrontalImpact,31,driver,1991,9,Airbag,NoAirbagDeployed
alive,10-24,belted,NonFrontalImpact,21,driver,1991,9,NoAirbag,NoAirbagDeployed
alive,10-24,none,FrontalImpact,40,pass,1987,11,NoAirbag,NoAirbagDeployed
alive,10-24,belted,NonFrontalImpact,71,driver,2000,1,Airbag,NoAirbagDeployed
alive,10-24,belted,FrontalImpact,33,driver,1992,5,Airbag,AirbagDeployed
dead,40-54,belted,FrontalImpact,51,driver,1982,16,NoAirbag,NoAirbagDeployed
alive,10-24,belted,FrontalImpact,19,driver,1991,10,NoAirbag,NoAirbagDeployed
alive,25-39,none,FrontalImpact,24,driver,1988,10,NoAirbag,NoAirbagDeployed
alive,40-54,belted,FrontalImpact,30,driver,1986,13,NoAirbag,NoAirbagDeployed
alive,10-24,belted,FrontalImpact,22,pass,1990,7,Airbag,NoAirbagDeployed
alive,10-24,belted,NonFrontalImpact,55,pass,1994,8,Airbag,NoAirbagDeployed
alive,25-39,belted,FrontalImpact,29,driver,1998,1,Airbag,AirbagDeployed
alive,10-24,belted,NonFrontalImpact,35,driver,1995,4,Airbag,NoAirbagDeployed
alive,10-24,belted,NonFrontalImpact,40,driver,1994,7,Airbag,AirbagDeployed
alive,25-39,belted,NonFrontalImpact,50,driver,1996,2,Airbag,NoAirbagDeployed
alive,40-54,none,NonFrontalImpact,30,driver,1985,12,NoAirbag,NoAirbagDeployed
alive,25-39,belted,FrontalImpact,22,driver,1991,9,NoAirbag,NoAirbagDeployed
alive,10-24,none,FrontalImpact,32,driver,1980,21,NoAirbag,NoAirbagDeployed
alive,10-24,belted,FrontalImpact,23,driver,1997,2,Airbag,AirbagDeployed
dead,>=55,belted,NonFrontalImpact,17,pass,1984,16,NoAirbag,NoAirbagDeployed
alive,40-54,belted,NonFrontalImpact,29,driver,1992,7,NoAirbag,NoAirbagDeployed
alive,25-39,none,FrontalImpact,17,driver,1994,3,Airbag,AirbagDeployed
alive,10-24,belted,FrontalImpact,18,driver,1988,12,NoAirbag,NoAirbagDeployed
alive,10-24,belted,FrontalImpact,50,driver,1986,16,NoAirbag,NoAirbagDeployed
alive,25-39,belted,FrontalImpact,47,driver,1999,3,Airbag,AirbagDeployed
alive,25-39,belted,FrontalImpact,19,driver,1991,10,NoAirbag,NoAirbagDeployed
alive,25-39,belted,FrontalImpact,47,driver,1994,3,Airbag,AirbagDeployed
alive,10-24,none,FrontalImpact,42,driver,1989,8,NoAirbag,NoAirbagDeployed
alive,40-54,none,FrontalImpact,35,driver,1988,14,NoAirbag,NoAirbagDeployed
alive,10-24,belted,NonFrontalImpact,20,driver,1992,5,NoAirbag,NoAirbagDeployed
alive,10-24,belted,FrontalImpact,23,driver,1997,4,Airbag,NoAirbagDeployed
alive,10-24,belted,FrontalImpact,29,driver,1987,12,NoAirbag,NoAirbagDeployed
alive,10-24,belted,FrontalImpact,18,driver,1990,8,Airbag,AirbagDeployed
alive,25-39,belted,FrontalImpact,25,driver,1995,3,Airbag,NoAirbagDeployed
alive,40-54,belted,FrontalImpact,19,driver,1986,13,NoAirbag,NoAirbagDeployed
alive,25-39,none,NonFrontalImpact,53,driver,1988,11,NoAirbag,NoAirbagDeployed
alive,1-9,none,NonFrontalImpact,48,pass,1988,10,NoAirbag,NoAirbagDeployed
alive,10-24,belted,FrontalImpact,16,driver,1998,0,Airbag,AirbagDeployed
alive,10-24,none,FrontalImpact,32,driver,1994,7,Airbag,AirbagDeployed
alive,10-24,belted,FrontalImpact,59,driver,1987,11,NoAirbag,NoAirbagDeployed
alive,10-24,none,FrontalImpact,20,driver,1986,11,NoAirbag,NoAirbagDeployed
alive,25-39,none,FrontalImpact,45,driver,1999,1,Airbag,AirbagDeployed
alive,10-24,belted,NonFrontalImpact,36,driver,2001,1,Airbag,AirbagDeployed
alive,10-24,belted,FrontalImpact,60,driver,1987,12,NoAirbag,NoAirbagDeployed
alive,10-24,none,FrontalImpact,28,driver,1994,3,Airbag,NoAirbagDeployed
alive,10-24,none,NonFrontalImpact,50,driver,1987,14,NoAirbag,NoAirbagDeployed
alive,10-24,none,NonFrontalImpact,60,driver,1995,2,Airbag,NoAirbagDeployed
alive,25-39,belted,FrontalImpact,46,pass,1987,12,NoAirbag,NoAirbagDeployed
alive,25-39,none,FrontalImpact,38,driver,1999,1,Airbag,AirbagDeployed
alive,40-54,belted,FrontalImpact,40,driver,1993,9,Airbag,AirbagDeployed
alive,25-39,belted,NonFrontalImpact,77,driver,1987,11,NoAirbag,NoAirbagDeployed
alive,10-24,belted,NonFrontalImpact,31,driver,1984,17,NoAirbag,NoAirbagDeployed
alive,10-24,belted,FrontalImpact,37,driver,2002,0,Airbag,AirbagDeployed
alive,25-39,belted,FrontalImpact,32,driver,1992,7,Airbag,AirbagDeployed
alive,10-24,belted,NonFrontalImpact,19,driver,1997,1,Airbag,AirbagDeployed
alive,1-9,belted,FrontalImpact,80,pass,2000,2,Airbag,NoAirbagDeployed
alive,10-24,belted,FrontalImpact,52,driver,1993,4,NoAirbag,NoAirbagDeployed
alive,25-39,none,FrontalImpact,36,driver,1991,7,NoAirbag,NoAirbagDeployed
alive,25-39,belted,FrontalImpact,29,driver,1987,15,NoAirbag,NoAirbagDeployed
alive,10-24,none,FrontalImpact,55,driver,1984,17,NoAirbag,NoAirbagDeployed
alive,10-24,belted,FrontalImpact,22,pass,1990,12,NoAirbag,NoAirbagDeployed
alive,10-24,belted,NonFrontalImpact,18,driver,1990,11,NoAirbag,NoAirbagDeployed
alive,>=55,belted,FrontalImpact,72,driver,1996,3,Airbag,AirbagDeployed
alive,25-39,none,FrontalImpact,18,driver,1999,2,Airbag,AirbagDeployed
alive,10-24,belted,FrontalImpact,18,pass,1989,11,NoAirbag,NoAirbagDeployed
alive,10-24,belted,NonFrontalImpact,55,driver,2000,2,Airbag,NoAirbagDeployed
alive,25-39,belted,FrontalImpact,18,driver,1994,8,NoAirbag,NoAirbagDeployed
alive,25-39,none,FrontalImpact,32,driver,1988,11,NoAirbag,NoAirbagDeployed
alive,10-24,belted,FrontalImpact,54,driver,1994,7,NoAirbag,NoAirbagDeployed
alive,40-54,belted,FrontalImpact,19,driver,1996,4,Airbag,AirbagDeployed
dead,>=55,none,NonFrontalImpact,27,driver,2000,2,Airbag,NoAirbagDeployed
alive,10-24,belted,NonFrontalImpact,65,driver,1993,7,NoAirbag,NoAirbagDeployed
alive,10-24,belted,FrontalImpact,41,pass,1987,13,NoAirbag,NoAirbagDeployed
alive,10-24,belted,FrontalImpact,74,driver,2000,2,Airbag,NoAirbagDeployed
alive,25-39,none,NonFrontalImpact,17,driver,1993,6,Airbag,AirbagDeployed
alive,40-54,belted,FrontalImpact,19,driver,1997,0,Airbag,AirbagDeployed
alive,10-24,belted,FrontalImpact,19,driver,1996,3,Airbag,NoAirbagDeployed
alive,40-54,belted,FrontalImpact,27,driver,1986,13,NoAirbag,NoAirbagDeployed
alive,10-24,belted,FrontalImpact,53,driver,1995,4,Airbag,AirbagDeployed
alive,10-24,belted,NonFrontalImpact,20,driver,1994,3,Airbag,AirbagDeployed
alive,25-39,belted,FrontalImpact,29,pass,1999,3,Airbag,AirbagDeployed
alive,25-39,none,NonFrontalImpact,37,driver,1987,12,NoAirbag,NoAirbagDeployed
alive,10-24,belted,FrontalImpact,31,driver,1991,11,NoAirbag,NoAirbagDeployed
alive,10-24,none,FrontalImpact,40,driver,1996,4,Airbag,AirbagDeployed
alive,10-24,belted,NonFrontalImpact,21,pass,1996,6,Airbag,NoAirbagDeployed
alive,10-24,belted,FrontalImpact,20,driver,1981,17,NoAirbag,NoAirbagDeployed
alive,10-24,belted,FrontalImpact,36,driver,2000,0,Airbag,NoAirbagDeployed
alive,10-24,belted,FrontalImpact,17,driver,1986,11,Airbag,NoAirbagDeployed
alive,10-24,none,FrontalImpact,23,driver,1998,1,Airbag,AirbagDeployed
alive,10-24,belted,FrontalImpact,17,driver,1993,4,NoAirbag,NoAirbagDeployed
alive,25-39,none,NonFrontalImpact,86,driver,1992,8,Airbag,NoAirbagDeployed
alive,10-24,belted,FrontalImpact,47,driver,1997,2,Airbag,AirbagDeployed
alive,10-24,belted,FrontalImpact,17,driver,1986,12,NoAirbag,NoAirbagDeployed
alive,>=55,belted,NonFrontalImpact,83,driver,1987,11,NoAirbag,NoAirbagDeployed
alive,25-39,belted,FrontalImpact,46,driver,1989,11,NoAirbag,NoAirbagDeployed
alive,10-24,belted,NonFrontalImpact,17,driver,1978,24,NoAirbag,NoAirbagDeployed
alive,10-24,belted,FrontalImpact,16,driver,1989,10,NoAirbag,NoAirbagDeployed
dead,25-39,none,FrontalImpact,74,pass,1986,14,NoAirbag,NoAirbagDeployed
alive,40-54,belted,NonFrontalImpact,34,driver,1985,12,NoAirbag,NoAirbagDeployed
alive,40-54,belted,FrontalImpact,37,driver,2002,0,Airbag,AirbagDeployed
alive,10-24,belted,FrontalImpact,29,driver,2000,1,Airbag,NoAirbagDeployed
alive,10-24,belted,FrontalImpact,31,driver,1995,5,Airbag,NoAirbagDeployed
alive,10-24,belted,FrontalImpact,42,driver,1986,14,NoAirbag,NoAirbagDeployed
alive,25-39,none,NonFrontalImpact,19,driver,1991,7,NoAirbag,NoAirbagDeployed
alive,25-39,none,FrontalImpact,51,driver,1989,11,NoAirbag,NoAirbagDeployed
alive,25-39,belted,FrontalImpact,84,driver,1998,3,Airbag,AirbagDeployed
alive,25-39,belted,FrontalImpact,20,driver,1990,9,NoAirbag,NoAirbagDeployed
alive,10-24,belted,FrontalImpact,36,pass,1998,3,Airbag,AirbagDeployed
alive,25-39,belted,FrontalImpact,30,driver,1997,2,Airbag,AirbagDeployed
alive,25-39,none,FrontalImpact,25,pass,1990,12,NoAirbag,NoAirbagDeployed
alive,10-24,none,NonFrontalImpact,31,driver,1991,7,NoAirbag,NoAirbagDeployed
alive,10-24,belted,NonFrontalImpact,75,driver,1994,7,Airbag,NoAirbagDeployed
alive,25-39,belted,NonFrontalImpact,17,driver,1989,12,NoAirbag,NoAirbagDeployed
alive,10-24,belted,FrontalImpact,32,driver,1996,1,Airbag,AirbagDeployed
alive,10-24,belted,FrontalImpact,36,driver,1992,5,Airbag,AirbagDeployed
alive,10-24,none,NonFrontalImpact,19,driver,1999,0,Airbag,NoAirbagDeployed
alive,10-24,belted,FrontalImpact,38,driver,1997,1,Airbag,AirbagDeployed
alive,25-39,belted,FrontalImpact,30,driver,1990,8,NoAirbag,NoAirbagDeployed
alive,10-24,belted,NonFrontalImpact,23,driver,1998,2,Airbag,AirbagDeployed
alive,10-24,belted,FrontalImpact,44,pass,1996,2,Airbag,AirbagDeployed
alive,25-39,none,NonFrontalImpact,29,pass,1993,5,Airbag,NoAirbagDeployed
alive,25-39,none,NonFrontalImpact,38,pass,1996,5,Airbag,NoAirbagDeployed
alive,10-24,none,FrontalImpact,20,driver,1982,16,NoAirbag,NoAirbagDeployed
alive,10-24,belted,FrontalImpact,67,driver,1995,7,Airbag,NoAirbagDeployed
dead,25-39,belted,FrontalImpact,54,driver,1991,11,Airbag,AirbagDeployed
alive,25-39,belted,FrontalImpact,26,driver,1994,3,NoAirbag,NoAirbagDeployed
alive,25-39,none,FrontalImpact,38,driver,1987,10,NoAirbag,NoAirbagDeployed
alive,10-24,none,FrontalImpact,45,driver,1993,9,NoAirbag,NoAirbagDeployed
alive,25-39,belted,FrontalImpact,45,driver,2002,0,Airbag,AirbagDeployed
dead,>=55,none,FrontalImpact,20,driver,1988,9,NoAirbag,NoAirbagDeployed
alive,10-24,belted,NonFrontalImpact,32,driver,1993,5,Airbag,NoAirbagDeployed
alive,10-24,belted,FrontalImpact,19,driver,2002,0,Airbag,NoAirbagDeployed
alive,10-24,belted,FrontalImpact,34,pass,1978,22,NoAirbag,NoAirbagDeployed
alive,10-24,belted,FrontalImpact,37,driver,1999,0,Airbag,AirbagDeployed
alive,10-24,belted,FrontalImpact,33,pass,1998,4,Airbag,AirbagDeployed
alive,10-24,belted,FrontalImpact,68,driver,1998,2,Airbag,AirbagDeployed
alive,40-54,none,FrontalImpact,24,driver,1991,8,NoAirbag,NoAirbagDeployed
alive,25-39,belted,FrontalImpact,16,driver,1991,7,Airbag,AirbagDeployed
alive,1-9,none,FrontalImpact,58,pass,1991,7,Airbag,NoAirbagDeployed
alive,25-39,belted,FrontalImpact,31,driver,2002,0,Airbag,NoAirbagDeployed
alive,40-54,belted,NonFrontalImpact,20,pass,1992,9,NoAirbag,NoAirbagDeployed
alive,25-39,belted,NonFrontalImpact,25,pass,1970,29,NoAirbag,NoAirbagDeployed
alive,10-24,belted,NonFrontalImpact,40,driver,1995,2,Airbag,NoAirbagDeployed
alive,25-39,belted,FrontalImpact,31,driver,1993,4,NoAirbag,NoAirbagDeployed
alive,40-54,belted,FrontalImpact,73,driver,1987,11,NoAirbag,NoAirbagDeployed
alive,40-54,belted,FrontalImpact,37,pass,1990,7,NoAirbag,NoAirbagDeployed
alive,25-39,belted,FrontalImpact,34,driver,1998,1,Airbag,AirbagDeployed
alive,25-39,belted,FrontalImpact,21,driver,1998,4,Airbag,AirbagDeployed
alive,25-39,belted,FrontalImpact,38,driver,2000,2,Airbag,NoAirbagDeployed
alive,10-24,none,FrontalImpact,17,pass,1991,11,NoAirbag,NoAirbagDeployed
alive,10-24,belted,NonFrontalImpact,42,driver,1993,5,Airbag,NoAirbagDeployed
alive,10-24,belted,FrontalImpact,66,driver,1994,6,Airbag,AirbagDeployed
alive,10-24,none,FrontalImpact,44,pass,1999,2,Airbag,AirbagDeployed
alive,25-39,none,FrontalImpact,66,driver,1992,5,NoAirbag,NoAirbagDeployed
alive,10-24,belted,FrontalImpact,55,pass,1981,17,NoAirbag,NoAirbagDeployed
dead,>=55,none,FrontalImpact,52,driver,1999,3,Airbag,AirbagDeployed
alive,10-24,belted,NonFrontalImpact,53,pass,1985,16,NoAirbag,NoAirbagDeployed
alive,10-24,belted,FrontalImpact,54,driver,1998,0,Airbag,AirbagDeployed
alive,10-24,none,FrontalImpact,61,driver,1990,8,Airbag,AirbagDeployed
alive,10-24,belted,FrontalImpact,43,driver,1997,2,Airbag,AirbagDeployed
alive,25-39,belted,FrontalImpact,40,driver,2001,1,Airbag,AirbagDeployed
alive,40-54,none,FrontalImpact,22,driver,1993,6,Airbag,AirbagDeployed
alive,40-54,none,NonFrontalImpact,18,pass,1997,2,Airbag,AirbagDeployed
alive,40-54,belted,NonFrontalImpact,30,driver,1986,11,NoAirbag,NoAirbagDeployed
alive,25-39,belted,FrontalImpact,26,driver,1994,4,NoAirbag,NoAirbagDeployed
alive,25-39,belted,NonFrontalImpact,73,driver,1993,6,Airbag,NoAirbagDeployed
alive,1-9,belted,FrontalImpact,24,driver,2001,1,Airbag,NoAirbagDeployed
alive,10-24,belted,NonFrontalImpact,57,driver,1993,9,NoAirbag,NoAirbagDeployed
alive,25-39,belted,FrontalImpact,39,driver,1998,0,Airbag,AirbagDeployed
dead,25-39,belted,FrontalImpact,60,pass,1990,11,NoAirbag,NoAirbagDeployed
alive,25-39,belted,FrontalImpact,20,pass,1991,10,NoAirbag,NoAirbagDeployed
alive,25-39,belted,NonFrontalImpact,70,driver,1994,8,Airbag,NoAirbagDeployed
alive,10-24,belted,FrontalImpact,52,driver,1992,7,Airbag,AirbagDeployed
alive,10-24,none,NonFrontalImpact,73,driver,1990,7,Airbag,AirbagDeployed
alive,10-24,belted,FrontalImpact,22,driver,1999,1,Airbag,AirbagDeployed
alive,25-39,belted,NonFrontalImpact,18,driver,1993,9,Airbag,AirbagDeployed
alive,10-24,belted,NonFrontalImpact,31,driver,1998,0,Airbag,AirbagDeployed
alive,10-24,belted,NonFrontalImpact,30,driver,1999,3,Airbag,NoAirbagDeployed
dead,25-39,belted,NonFrontalImpact,22,driver,1988,10,NoAirbag,NoAirbagDeployed
alive,>=55,belted,FrontalImpact,44,driver,1987,12,NoAirbag,NoAirbagDeployed
alive,40-54,none,FrontalImpact,34,pass,1993,8,NoAirbag,NoAirbagDeployed
